composerName,workTitle,quantile,dateCount
"Loeffler,  Charles  Martin","DEATH OF TINTAGILES, THE, OP. 6",2,5
"Loeffler,  Charles  Martin","IRISH FANTASIES, FIVE",3,2
"Loeffler,  Charles  Martin","LA VILLANELLE DU DIABLE, OP. 9",3,2
"Loeffler,  Charles  Martin",MEMORIES OF MY CHILDHOOD,2,5
"Loeffler,  Charles  Martin","PAGAN POEM, A",2,13
"Loeffler,  Charles  Martin",POEM FOR ORCHESTRA (LA BONNE CHANSON),3,2
"Loesser,  Frank",A FRANK OVERTURE (ARR. Hochman),3,2
"Loesser,  Frank",CHRISTMAS HOLIDAY,3,1
"Loesser,  Frank",DANCING ON A DIME,3,1
"Loesser,  Frank",GREEWILLOW (ARR. Walker),3,3
"Loesser,  Frank","GUYS AND DOLLS (ARR. Bassman, George and Royal, Ted)",2,5
"Loesser,  Frank",HANS CHRISTIAN ANDERSEN (ARR. Walker),3,2
"Loesser,  Frank",HOW TO SUCCEED IN BUSINESS WITHOUT REALLY TRYING (ARR. Ginzler),3,2
"Loesser,  Frank",LET'S DANCE: CAN'T STOP TALKING,3,1
"Loesser,  Frank",MOST HAPPY FELLA,3,2
"Loesser,  Frank",NEPTUNE'S DAUGHTER,3,2
"Loesser,  Frank","PERILS OF PAULINE, THE",3,2
"Loesser,  Frank",WHAT ARE YOU DOING NEW YEAR'S EVE (ARR. D'Angelo),3,2
"Loesser,  Frank",WHAT ARE YOU DOING NEW YEAR'S EVE (ARR. MOORE) (ARR. Moore),3,2
"Loesser,  Frank",WHERE'S CHARLEY? (ARR. Martin),3,2
"Loewe,  Frederick",BRIGADOON,3,2
"Loewe,  Frederick",CAMELOT (COMPLETE),2,8
"Loewe,  Frederick",GIGI,3,1
"Loewe,  Frederick",MY FAIR LADY,2,6
"Loewe,  Frederick",MY FAIR LADY (MEDLEY) (VOICE + ORCH) (ARR. Bennett and Zito),3,1
"Loewe,  Frederick",MY FAIR LADY (ORCHESTRAL EXCERPTS) (ARR. Bennett),2,8
"Loewe,  Johann  Carl",EDWARD,3,2
"Lohr [Löhr],  Herman",I WISH I WERE A TINY BIRD,3,1
"Lohr [Löhr],  Herman",THIS PASSION IS BUT AN EMBER,3,1
"Loomis,  Harvey  Worthington","BANNER OF LIBERTY, THE",3,1
"Lopatnikoff,  Nikolai","CONCERTO, VIOLIN, OP. 26",3,1
"Lopatnikoff,  Nikolai",FESTIVAL OVERTURE,3,4
"Lopatnikoff,  Nikolai","INTRODUCTION AND SCHERZO, OP. 10",3,3
"Lopatnikoff,  Nikolai","SYMPHONY NO. 1, OP. 12",3,1
"Lopatnikoff,  Nikolai","VARIZIONI CONCERTANTI, OP. 38",3,4
"Lortzing,  Albert",ZAR UND ZIMMERMANN,3,1
"Louiguy,  Louis","VIE EN ROSE, LA",3,2
"Lubeck,  Ernst","GRANDE POLONAISE, F MAJOR",3,1
"Lubetsky,  Maya",NIGHT SKY,3,3
"Lucas,",NATIONAL OVERTURE,3,1
"Luening,  Otto",CONCERTED PIECE FOR TAPE RECORDER AND ORCHESTRA (ARR. Ussachevsky),2,5
"Luening,  Otto",PILGRIM'S HYMN,3,1
"Luening,  Otto",SYMPHONIC FANTASIA NO. 2,3,1
"Luening,  Otto","SYMPHONIC SKETCHES, TWO",3,2
"Lully,  Jean  Baptiste",CADMUS ET HERMIONE,3,1
"Lully,  Jean  Baptiste",GAVOTTE CÉLÈBRE,3,2
"Lully,  Jean  Baptiste",MONSIEUR DE POURCEAUGNAC,3,3
"Lully,  Jean  Baptiste",NOCE VILLAGEOISE (ARR. Rosenthal),3,2
"Lully,  Jean  Baptiste",THÉSÉE,3,1
"Lunsqui,  Alexandre","FIBERS, YARN AND WIRE",3,2
"Luo,  Xiuying",SOARING SONG OF MIAOLING (ARR. Long),3,1
"Luther,  Martin",THE LUTHER CHORALE (ARR. Wilson),3,1
"Lutkin,  Peter  Christian",BENEDICTION,3,1
"Lutoslawski,  Witold","CHAIN 2, DIALOGUE FOR VIOLIN AND ORCHESTRA",2,9
"Lutoslawski,  Witold","CONCERTO, CELLO AND ORCHESTRA",3,3
"Lutoslawski,  Witold","CONCERTO, ORCHESTRA",2,12
"Lutoslawski,  Witold","CONCERTO, PIANO",2,8
"Lutoslawski,  Witold",FUNERAL MUSIC,3,3
"Lutoslawski,  Witold",INTERLUDE,3,2
"Lutoslawski,  Witold",LIVRE POUR ORCHESTRE,3,3
"Lutoslawski,  Witold",NOVELETTE FOR ORCHESTRA,3,3
"Lutoslawski,  Witold",PARTITA,3,2
"Lutoslawski,  Witold","POEMES D'HENRI MICHAUX, TROIS",3,1
"Lutoslawski,  Witold",SYMPHONY NO. 3,2,8
"Lvov,  Alexey",OLD RUSSIAN HYMN,3,2
"Lyadov,  Anatoli","BABA-YAGA, OPUS  56",2,6
"Lyadov,  Anatoli","ENCHANTED LAKE, THE, OP. 62",2,26
"Lyadov,  Anatoli",FANFARES (ARR. Glazunov),3,2
"Lyadov,  Anatoli","FROM THE APOCALYPSE, OP. 66",3,1
"Lyadov,  Anatoli",I HAVE DANCED WITH THE MOSQUITO,3,1
"Lyadov,  Anatoli","KIKIMORA, OP. 63",2,9
"Lyadov,  Anatoli","MUSICAL SNUFF-BOX, THE, OP. 32 (ORCHESTRA)",2,15
"Lyadov,  Anatoli","MUSICAL SNUFF-BOX, THE, OP. 32 (PIANO)",3,1
"Lyadov,  Anatoli","RUSSIAN FOLK SONGS, EIGHT, OP. 58",3,2
"Lyadov,  Anatoli","RUSSIAN SONGS, TWO [UNSPECIFIED]",3,1
"Maazel,  Lorin","EMPTY POT, THE,OP. 16",3,1
"Maazel,  Lorin","FAREWELLS, SYMPHONIC MOVEMENT, OP. 14",3,1
"Maazel,  Lorin","GIVING TREE, THE, OP. 15",3,1
"Maazel,  Lorin",IRISH VAPOURS AND CAPERS,3,1
"Maazel,  Lorin","MONACO FANFARES, OP. 8",3,1
"Maazel,  Lorin","MUSIC FOR CELLO AND ORCHESTRA, OP. 10",3,1
"Maazel,  Lorin",MUSIC FOR FLUTE,3,3
"MacDowell,  Edward  A.","CONCERTO, PIANO, NO. 2, D MINOR, OP. 23",2,26
"MacDowell,  Edward  A.","HAMLET AND OPHELIA, OP. 22",3,3
"MacDowell,  Edward  A.",MARIONETTES (ARR. Devereaux),3,1
"MacDowell,  Edward  A.","POSTCARDS, SET TO MUSIC FROM MACDOWELL'S WOODLAND SKETCHES (ARR. Nazziola)",3,1
"MacDowell,  Edward  A.","ROLAND SYMPHONY, TWO FRAGMENTS, OP. 30",2,6
"MacDowell,  Edward  A.",SCOTCH POEM,3,2
"MacDowell,  Edward  A.",SLUMBER SONG,3,1
"MacDowell,  Edward  A.","SUITE NO. 1, A MINOR, OP. 42",3,2
"MacDowell,  Edward  A.","SUITE NO. 2, E MINOR, OP.48 (INDIAN)",2,17
"MacDowell,  Edward  A.","SUITE NO. 2: ""IN WAR TIME"" (ARR. Stock)",3,3
"MacDowell,  Edward  A.",TO A WATER LILY (ARR. Stock),2,5
"MacDowell,  Edward  A.",TO A WILD ROSE (ARR. Herbert),2,7
"MacDowell,  Edward  A.",TOCCATA,3,2
"Macero,  Teo",FUSION,3,2
"Machaut,  Guillaume  De",HOQUETUS,3,2
"Mackenzie,  Alexander  C.","BELLE DAME SANS MERCI, LA",3,1
"Mackenzie,  Alexander  C.","TWELFTH NIGHT, OVERTURE, OP.40",3,1
"Mackey,  Steven",DREAMHOUSE,3,2
"MacMillan,  James","CONCERTO, PIANO, NO. 3, THE MYSTERIES OF LIGHT",3,3
"MacMillan,  James","CONFESSION OF ISOBEL GOWDIE, THE",3,3
"MacMillan,  James","VENI, VENI, EMMANUEL (CONCERTO FOR PERCUSSION)",3,4
"MacMillan,  James","WORLD'S RANSOMING, THE",3,3
"Maderna,  Bruno",BIOGRAMMA,3,4
"Maderna,  Bruno","CONCERTO, VIOLIN",3,3
"Maderna,  Bruno",QUADRIVIUM,3,4
"Maganini,  Quinto",TUOLUMNE,3,2
"Mahler,  Gustav",KINDERTOTENLIEDER,2,34
"Mahler,  Gustav","KLAGENDE LIED, DAS",3,3
"Mahler,  Gustav","KNABEN WUNDERHORN, DES (12 SONGS)",1,42
"Mahler,  Gustav","LIED VON DER ERDE, DAS",1,44
"Mahler,  Gustav",LIEDER EINES FAHRENDEN GESELLEN,2,19
"Mahler,  Gustav",RUCKERT-LIEDER,2,21
"Mahler,  Gustav","SYMPHONY NO.  1 IN D MAJOR (WITH BLUMINE), (TITAN)",2,10
"Mahler,  Gustav",SYMPHONY NO.  2 IN C MINOR (RESURRECTION),1,72
"Mahler,  Gustav",SYMPHONY NO.  3 IN D MINOR,1,52
"Mahler,  Gustav",SYMPHONY NO.  4 IN G MAJOR,1,89
"Mahler,  Gustav",SYMPHONY NO.  5 IN C SHARP MINOR,1,142
"Mahler,  Gustav",SYMPHONY NO.  6 IN A MINOR,2,10
"Mahler,  Gustav",SYMPHONY NO.  7 IN E MINOR (SONG OF THE NIGHT),2,14
"Mahler,  Gustav",SYMPHONY NO.  8 IN E FLAT MAJOR (SYMPHONY OF A THOUSAND),2,18
"Mahler,  Gustav",SYMPHONY NO.  9 IN D MAJOR,2,10
"Mahler,  Gustav",SYMPHONY NO. 1 IN D MAJOR (TITAN),1,96
"Mahler,  Gustav",SYMPHONY NO. 10 IN F SHARP MAJOR (COOKE),3,3
"Mahler,  Gustav",SYMPHONY NO. 10 IN F SHARP MAJOR (KRENEK),2,10
"Mahler,  Gustav",SYMPHONY NO. 10 IN F-SHARP MAJOR: ANDANTE - ADAGIO (ARR. Ratz),2,8
"Mair,  Franz",SUOMI'S SANG,3,1
"Malin and Cordero,  Leslie and Percaiz",COCO MANGO CHERRY,3,2
"Malipiero,  Gian  Francesco","CONCERTO, PIANO, NO. 4",3,4
"Malipiero,  Gian  Francesco",PAUSE DEL SILENZIO: SEVEN SYMPHONIC IMPRESSIONS,2,8
"Malneck,  Matty",I'M THROUGH WITH LOVE (ARR. Musiker),3,3
"Mana Zucca,",FUGATO HUMORESQUE,3,1
"Mana Zucca,",NOVELETTE,3,1
"Mancini,  Henry",BREAKFAST AT TIFFANY'S:  FILM,3,1
"Mancini,  Henry",BREAKFAST AT TIFFANY'S:  MOON RIVER (INSTRUMENTAL) (ARR. Mancini),3,1
"Manfredini,  Francesco","CONCERTO GROSSO, OP. 3, NO. 12, C MAJOR",3,2
"Manfredini,  Francesco","SINFONIA, NO. 10, E MINOR",3,1
"Mann,  David",IN THE WEE SMALL HOURS OF THE MORNING (ARR. Musiker),3,1
"Mann,  Robert",FANTASY FOR ORCHESTRA,3,1
"Mannes,  Nathan",TRAVELING THE NY STREETS,3,1
"Manney,  Charles  Fonteyn",SONG AT SUNRISE,3,1
"Manon [Mañon],  Cesar","GROWING ORCHESTRA TREE, THE",3,1
"Mantovani,  Bruno",SPIRIT OF ALBERTI,3,2
"Marcello,  Benedetto","SONATA, CELLO, C MAJOR: ALLEGRETTO (ARR. Barbirolli)",3,1
"Markevitch,  Igor",ICARE,3,2
"Marks,  Johnny",CHICKEN TODAY AND FEATHERS TOMORROW (ARR. Musiker),3,1
"Marks,  Johnny","RUDOLPH, THE RED-NOSED REINDEER (ARR. Polyhar)",3,1
"Marks,  Johnny","RUDOLPH, THE RED-NOSED REINDEER (SING ALONG)",3,1
"Marquina,  Pasquale",ESPAÑA CANI,2,9
"Marsalis,  Wynton",#8,3,1
"Marsalis,  Wynton",ALL RISE,2,7
"Marsalis,  Wynton",BLOOD ON THE FIELDS,3,1
"Marsalis,  Wynton","JUNGLE, THE (SYMPHONY NO. 4)",2,5
"Marsalis,  Wynton",SWING SYMPHONY (SYMPHONY NO. 3),3,4
"Marschner,  Heinrich  August","HANS HEILING, OP. 80",3,4
"Marschner,  Heinrich  August","VAMPYR, LE, OP. 42",2,5
"Marshall,  Charles",I HEAR YOU CALLING ME,3,1
"Martin,  Frank","BALLADE, SAXOPHONE",3,1
"Martin,  Frank","CONCERTO, SEVEN WINDS",2,7
"Martin,  Frank","CONCERTO, VIOLIN",2,5
"Martin,  Frank","JEDERMANN, SIX MONOLOGUES FROM",3,4
"Martin,  Frank",PETITE SYMPHONIE CONCERTANTE,2,10
"Martino,  Donald",TRIPLE CONCERTO,3,1
"Martinu,  Bohuslav","CONCERTO, CELLO, NO. 1",2,6
"Martinu,  Bohuslav","CONCERTO, DOUBLE, PIANO AND TIMPANI",2,5
"Martinu,  Bohuslav","CONCERTO, PIANO, NO. 2",2,5
"Martinu,  Bohuslav","CONCERTO, PIANO, NO. 3",3,4
"Martinu,  Bohuslav","CONCERTO, PIANO, NO. 4 (INCANTATION)",2,7
"Martinu,  Bohuslav","CONCERTO, PIANOS, TWO",3,3
"Martinu,  Bohuslav","CONCERTO, STRING QUARTET",2,6
"Martinu,  Bohuslav","CONCERTO, VIOLIN, NO. 1",3,3
"Martinu,  Bohuslav",MEMORIAL TO LIDICE,2,9
"Martinu,  Bohuslav",SERENADE,3,1
"Martinu,  Bohuslav",SYMPHONY NO. 2,3,1
"Martinu,  Bohuslav",SYMPHONY NO. 3,3,2
"Martinu,  Bohuslav",SYMPHONY NO. 4,2,5
"Martirano,  Salvatore",CONTRASTO,3,3
"Martucci,  Giuseppe","CONCERTO, PIANO, B FLAT MINOR, OP.66",2,5
"Martucci,  Giuseppe","NOTTURNO, OP.70, NO. 1",2,5
"Martucci,  Giuseppe","NOVELLETTA, OP.82",3,3
"Martucci,  Giuseppe","SYMPHONY NO. 1, D MINOR, OP. 75",3,2
"Martucci,  Giuseppe","SYMPHONY NO. 2, F MAJOR, OP. 81",3,2
"Marx,  Joseph","CONCERTO, PIANO (ROMANTIC), E MAJOR",3,4
"Maryon,  Edward",SPHINX,3,1
"Mascagni,  Pietro","AMICO FRITZ, L'",3,2
"Mascagni,  Pietro",CAVALLERIA RUSTICANA,2,13
"Mascagni,  Pietro",SERENATA (ARR. Kohn),3,3
"Mason,  Daniel  Gregory",CHANTICLEER OVERTURE,2,7
"Mason,  Daniel  Gregory","LINCOLN SYMPHONY, A, OP. 35",3,2
"Mason,  Daniel  Gregory","PRELUDE AND FUGUE, OP. 20",3,2
"Mason,  Daniel  Gregory",SCHERZO CAPRICE,3,1
"Mason,  Daniel  Gregory","SUITE, ENGLISH FOLK SONGS, OP. 32",3,2
"Mason,  Daniel  Gregory","SYMPHONY NO. 1, C MINOR, OP. 11",3,1
"Mason,  Daniel  Gregory","SYMPHONY NO. 2, A MAJOR, OP. 30",3,3
"Mason,  William","BALLADE FOR PIANO, B MAJOR, OP. 12",3,1
"Mason,  William",SERENADE,3,1
"Massenet,  Jules","AH, SI LES FLEURS AVAIENT DES YEUX",3,1
"Massenet,  Jules","CID, LE",2,18
"Massenet,  Jules",HERODIADE,2,20
"Massenet,  Jules","JONGLEUR DE NOTRE DAME, LE",3,1
"Massenet,  Jules","MAGE, LE",3,3
"Massenet,  Jules",MANON,2,14
"Massenet,  Jules",OUVRE TES YEUX BLEUS,3,1
"Massenet,  Jules",PHÈDRE,3,1
"Massenet,  Jules","ROI DE LAHORE, LE",3,1
"Massenet,  Jules",ROMA,3,1
"Massenet,  Jules",SCENES ALSACIENNES SUITE,2,7
"Massenet,  Jules",SCÈNES PITTORESQUES SUITE,3,2
"Massenet,  Jules",THAÏS,2,6
"Masson [Másson],  Askell [Áskell]","CONCERT PIECE, SNARE DRUM",2,6
"Mathieu,  Andre","CONCERTINO FOR PIANO, OP. 13, NO. 2",3,1
"Matthews,  Artie",PASTIME RAG NO. 4,3,3
"Matthews,  Colin",BERCEUSE FOR DRESDEN,3,3
"Matthus,  Siegfried",CONCERTO FOR TWO,3,2
"Matthus,  Siegfried","CONCERTO, FLUTE, HARP, ORCHESTRA",3,4
"Matthus,  Siegfried","CONCERTO, TIMPANI",3,4
"Matthus,  Siegfried","WINDSBRAUT, DIE",3,4
"Matzka,  George","GALILEI OVERTURE, A MAJOR",3,1
"Maurer,  Ludwig  Wilhelm",CONCERTANTE FOR FOUR VIOLINS,3,1
"Maurer,  Ludwig  Wilhelm",VARIATIONS ON A THEME FROM MEHUL'S JOSEPH,3,1
"Maxwell Davies,  Sir  Peter",AVE MARIS STELLA,3,1
"Maxwell Davies,  Sir  Peter","CONCERTO, VIOLIN",3,3
"Maxwell Davies,  Sir  Peter",EIGHT SONGS FOR A MAD KING,3,1
"Maxwell Davies,  Sir  Peter",STONE LITANY: RUNES FROM A HOUSE OF THE DEAD,3,1
"Maxwell Davies,  Sir  Peter",SYMPHONY,3,4
"Maxwell,  Elsa","SINGER, THE",3,1
"Mayuzumi,  Toshiro",BACCHANALE,3,3
"Mayuzumi,  Toshiro",MANDALA SYMPHONY,3,4
"McBride,  Robert",FUGATO ON A WELL-KNOWN THEME,3,1
"McCabe,  James  J.",AMERICA,3,1
"McCulloh,  Robert",ALMA MATER HYMN OF OKLAHOMA STATE UNIVERSITY (ARR. Ballenger),3,3
"McDonald,  Harl",SYMPHONY NO. 2,3,2
"McFadyen,",INTER NOS,3,1
"McGlaughlin,  William",AUNT EVA SUITE (SURVEYING LAKE WOBEGON),3,1
"McGlaughlin,  William",OLD AMERICAN SONGS,3,1
"McHugh,  Jimmy",HAPPY GO LUCKY,3,1
"McHugh,  Jimmy",ON THE SUNNY SIDE OF THE STREET (ARR. May),3,1
"McKinley,  Carl","BLUE FLOWER, THE",3,1
"McManus,  Andrew",STROBE,3,1
"McPhee,  Colin",FOUR IROQUOIS DANCES,3,1
"McPhee,  Colin",TABUH-TABUHAN,3,1
"Medtner,  Nikolai","FAIRY TALES, FOUR, OP. 26",3,3
"Medtner,  Nikolai","FAIRY TALES, TWO, OP. 20",3,1
"Medtner,  Nikolai","FANTASY-IMPRPOVISATIONS, OP. 2",3,1
"Mehul [Méhul],  Etienne  Nicolas",DE LA CHASSE DU JEUNE HENRI,3,3
"Mehul [Méhul],  Etienne  Nicolas","DEUX AVEUGLES DE TOLÈDE, LES",3,2
"Mehul [Méhul],  Etienne  Nicolas",JOSEPH,3,1
"Menasce,  Jacques  De",DIVERTISSEMENT ON A CHILDREN'S SONG,3,1
"Mendelssohn,  Felix",AUF FLUGELN DES GESANGES,3,2
"Mendelssohn,  Felix",CALM SEA AND PROSPEROUS VOYAGE,2,10
"Mendelssohn,  Felix",CAMACHO'S WEDDING: OVERTURE,3,2
"Mendelssohn,  Felix","CAPRICCIO BRILLANTE IN B MINOR, OP.22",2,6
"Mendelssohn,  Felix","CHRISTUS, OP. 97",3,4
"Mendelssohn,  Felix","CONCERTO, PIANO, NO. 1, G MINOR, OP.25",1,65
"Mendelssohn,  Felix","CONCERTO, PIANO, NO. 2, D MINOR , OP.40",2,13
"Mendelssohn,  Felix","CONCERTO, PIANOS (2), A-FLAT MAJOR",3,3
"Mendelssohn,  Felix","CONCERTO, PIANOS (2), E MAJOR",3,2
"Mendelssohn,  Felix","CONCERTO, VIOLIN, D MINOR",3,1
"Mendelssohn,  Felix","CONCERTO, VIOLIN, E MINOR, OP.64",1,249
"Mendelssohn,  Felix",DENN ER HAT SEINEN ENGELN BEFOHLEN UBER DIR,3,4
"Mendelssohn,  Felix","ELIJAH, OP.70",2,35
"Mendelssohn,  Felix","ERSTE WALPURGISNACHT, DIE, OP.60",2,7
"Mendelssohn,  Felix",FESTGESANG AN DIE KUNSTLER,3,1
"Mendelssohn,  Felix",GRUSS,3,2
"Mendelssohn,  Felix","HEBRIDES (FINGAL'S CAVE) OVERTURE, OP.26",1,90
"Mendelssohn,  Felix","HEIMKEHR AUS DER FREMDE (SON AND STRANGER) OVERTURE, OP. 89",3,4
"Mendelssohn,  Felix",IM GRUNEN (SPRING SONG) (CHORAL),3,1
"Mendelssohn,  Felix",IM GRUNEN (SPRING SONG) (SOLOIST),3,1
"Mendelssohn,  Felix","INFELICE, OP.94",2,9
"Mendelssohn,  Felix","JÄGER ABSCHIED, DER",3,1
"Mendelssohn,  Felix",JÄGERLIED  (QUARTET),3,1
"Mendelssohn,  Felix","LAUDATE PUERI, OP. 39, NO. 2",3,4
"Mendelssohn,  Felix","LIEDER OHNE WORTE, BOOK II, OP. 30 (PIANO)",3,1
"Mendelssohn,  Felix","LIEDER OHNE WORTE, BOOK VI, OP. 67 (PIANO)",2,7
"Mendelssohn,  Felix","LIEDER OHNE WORTE: BARCAROLE, OP. 30 NO. 6 (ARR. VIOLIN AND ORCH) (ARR. Lichter)",3,3
"Mendelssohn,  Felix","LORELEI, OP.98",3,2
"Mendelssohn,  Felix",MAGNIFICAT,3,4
"Mendelssohn,  Felix","MAYBELLS AND THE FLOWERS, OP. 63, NO. 6",3,1
"Mendelssohn,  Felix",MELUSINE: OVERTURE,2,18
"Mendelssohn,  Felix","MIDSUMMER NIGHT'S DREAM, OP. 61",1,163
"Mendelssohn,  Felix","MIDSUMMER NIGHT'S DREAM, OP. 61 (ARR. PIANO) (ARR. Unspecified)",3,1
"Mendelssohn,  Felix",MIDSUMMER NIGHT'S DREAM: SCHERZO (ARR. Rachmaninoff),3,1
"Mendelssohn,  Felix",MIDSUMMER NIGHT'S DREAM: WEDDING MARCH (ARR. Horowitz),3,1
"Mendelssohn,  Felix",MIDSUMMER NIGHT'S DREAM: WEDDING MARCH (ARR. Liszt),3,3
"Mendelssohn,  Felix","MOND, DER",3,2
"Mendelssohn,  Felix","OCTET, OP.20: SCHERZO (ARR. ORCH.)",2,20
"Mendelssohn,  Felix","OCTET, STRINGS, E FLAT MAJOR, OP.20",2,9
"Mendelssohn,  Felix","ON WINGS OF SONG, FROM SECHS GESANGE, OP. 34 (ARR. Liszt)",3,1
"Mendelssohn,  Felix",PRECIOSA: GRAND DUO ON BOHEMIAN MARCH (ARR. Moscheles),3,1
"Mendelssohn,  Felix","QUINTET, STRINGS NO. 2, B-FLAT MAJOR, OP.87",3,1
"Mendelssohn,  Felix","RUY BLAS, OP.95: OVERTURE",1,59
"Mendelssohn,  Felix","SERENADE UND ALLEGRO GIOJOSO, OP.43",3,1
"Mendelssohn,  Felix","SINFONIA NO.  9, C MAJOR (SWISS)",3,4
"Mendelssohn,  Felix","SINFONIA NO. 10, B MINOR",3,1
"Mendelssohn,  Felix","SINFONIA NO. 12, G MINOR (FUGA)",2,5
"Mendelssohn,  Felix","ST. PAUL, OP. 36",2,6
"Mendelssohn,  Felix",SURREXIT PASTOR BONUS,3,4
"Mendelssohn,  Felix","SYMPHONY NO. 2, B-FLAT MAJOR, OP. 52, ""LOBEGESANG""",3,1
"Mendelssohn,  Felix","SYMPHONY NO. 3, A MINOR, OP.56 (SCOTTISH)",1,81
"Mendelssohn,  Felix","SYMPHONY NO. 4, A MAJOR, OP. 90 (ITALIAN)",1,119
"Mendelssohn,  Felix","SYMPHONY NO. 5, D MAJOR, OP.107 (REFORMATION)",1,46
"Mendelssohn,  Felix",WASSERFAHRT,3,1
"Mendelssohn,  Felix","WOOD MINSTRELS, THE",3,1
"Mendoza y Cortés,  Quirino",WALTZ ME AROUND AGAIN WILLIE (CIELITO LINDO) (ARR. Blaske),3,1
"Mengelberg,  Rudolf","SCHERZO SINFONICO, OP. 14",3,1
"Mengelberg,  Rudolf","SYMPHONIC ELEGY FOR ORCHESTRA, OP. 9",3,2
"Mengelberg,  Willem",PRELUDE,3,2
"Mennin,  Peter",CONCERTATO (MOBY DICK),2,5
"Mennin,  Peter","CONCERTO, FLUTE",3,2
"Mennin,  Peter",FANTASIA FOR STRINGS,3,1
"Mennin,  Peter",FOLK OVERTURE,3,2
"Mennin,  Peter",SINFONIA FOR ORCHESTRA,3,3
"Mennin,  Peter",SYMPHONY NO. 3,2,5
"Mennin,  Peter",SYMPHONY NO. 6,3,3
"Mennin,  Peter",SYMPHONY NO. 7 (VARIATION SYMPHONY),3,4
"Mennin,  Peter",SYMPHONY NO. 8,3,3
"Menotti,  Gian  Carlo",AMELIA GOES TO THE BALL,2,9
"Menotti,  Gian  Carlo",APOCALYPSE,3,3
"Menotti,  Gian  Carlo","CONCERTO, DOUBLEBASS",3,3
"Menotti,  Gian  Carlo","CONCERTO, PIANO",3,4
"Menotti,  Gian  Carlo","CONCERTO, VIOLIN",2,6
"Menotti,  Gian  Carlo","CONSUL, THE",2,5
"Menotti,  Gian  Carlo","ISLAND GOD, THE: TWO INTERLUDES",3,2
"Menotti,  Gian  Carlo","OLD MAID AND THE THIEF, THE",2,6
"Menotti,  Gian  Carlo","TELEPHONE, THE",3,4
"Menzel,  Idina","GOOD MORNING, WALKER (ARR. Mounsey)",3,1
"Mercadante,  Giuseppe  Saverio",IL BRAVO,3,1
"Mercadante,  Giuseppe  Saverio",IL GIURAMENTO,3,1
"Mercadante,  Giuseppe  Saverio",ILLUSTRI RIVALI: IN TERRA CI DIVISERO,3,1
"Mercadante,  Giuseppe  Saverio",NITOCRI,3,1
"Mercadante,  Giuseppe  Saverio","NORMANNI A PARIGI, I",3,2
"Mercer,  Johnny",SOMETHING'S GOTTA GIVE (ARR. May),3,1
"Mercure,  Pierre",TRIPTYQUE,3,4
"Mercurio,  Steven",FOR LOST LOVED ONES,3,3
"Merikanto,  Oskar",JAG LEVER,3,1
"Messiaen,  Olivier",ASCENSION (ORCH),3,3
"Messiaen,  Olivier",CHRONOCHROMIE,3,1
"Messiaen,  Olivier",COULEURS DE LA CITE CELESTE,3,3
"Messiaen,  Olivier",ECLAIRS SUR L'AU-DELA,3,3
"Messiaen,  Olivier",ET EXSPECTO RESURRECTIONEM MORTUORUM,2,15
"Messiaen,  Olivier",HYMNE,3,3
"Messiaen,  Olivier","OFFRANDES OUBLIÉES, LES",2,16
"Messiaen,  Olivier",OISEAUX EXOTIQUES,2,10
"Messiaen,  Olivier",POEMES POUR MI,3,1
"Messiaen,  Olivier",QUATOUR POUR LA FIN DU TEMPS,3,1
"Messiaen,  Olivier",SEPT HAIKAI (SEVEN HAIKU),3,1
"Messiaen,  Olivier",TROIS PETITES LITURGIES DE LA PRESENCE DIVINE,2,6
"Messiaen,  Olivier",TURANGALILA-SYMPHONIE,2,7
"Metzdorff,  Richard","SYMPHONY NO. 1, F MAJOR",3,1
"Metzl,  Vladimir","SUNKEN BELL, OP. 12",3,2
"Meyerbeer,  Giacomo","AFRICAINE, L'",2,12
"Meyerbeer,  Giacomo","CROCIATO IN EGITTO, IL",3,1
"Meyerbeer,  Giacomo",DIONARAH (LE PARDON DE PLOËRMEL),3,3
"Meyerbeer,  Giacomo","ETOILE DU NORD, L'",3,1
"Meyerbeer,  Giacomo","HUGUENOTS, LES",3,2
"Meyerbeer,  Giacomo","MOINE, LE",3,1
"Meyerbeer,  Giacomo","PROPHÈTE, LE",3,4
"Meyerbeer,  Giacomo",ROBERT LE DIABLE,2,5
"Meyerowitz,  Jan","GLORY AROUND HIS HEAD, THE",3,3
"Meyerowitz,  Jan",SYMPHONY (MIDRASH ESTHER),3,2
"Meyers, Billy,  Schoebel, Elmer  and",NOBODY'S SWEETHEART (ARR. Grofe [Grofé]),3,4
"Miaskovsky,  Nikolai","CONCERTO, VIOLIN",3,2
"Miaskovsky,  Nikolai","SYMPHONY NO.  6, E FLAT MINOR, OP. 23",3,3
"Miaskovsky,  Nikolai","SYMPHONY NO. 21 IN F SHARP MINOR, OP.51",3,3
"Micic,  Mia",RAFT DINO SPIES,3,2
"Mignone,  Francisco",FANTASIA BRASILEIRA,3,1
"Mignone,  Francisco",MARACATU DE CHICO REI,3,1
"Mihalovici,  Marcel",CORTEGE DES DIVINITES INFERNALES,3,1
"Miki,  Minoru",SYMPHONY FOR TWO WORLDS (KYU-NO-KYOKU),3,3
"Milhaud,  Darius","BAL MARTINIQUAIS, LE",3,2
"Milhaud,  Darius","BOEUF SUR LE TOIT, OP 58",2,8
"Milhaud,  Darius","CARNAVAL D'AIX, LE, PIANO, OP. 83B",2,5
